#OTU ID	Taxonomy	BRK01R009	BRK01R237	BRK02R237	BRK03R009	BRK03R237	BRK04R009	BRK04R237	BRK05R009	BRK05R237	BRK06R009	BRK06R237	BRK07R009	BRK07R237	BRK08R009	BRK08R237	BRK09R009	BRK09R237	BRK100R237	BRK101R237	BRK102R237	BRK103R237	BRK104R237	BRK105R237	BRK106R237	BRK107R237	BRK108R237	BRK109R237	BRK10R009	BRK10R237	BRK110R237	BRK111R237	BRK112R237	BRK113R237	BRK114R237	BRK115R237	BRK116R237	BRK117R237	BRK118R237	BRK119R237	BRK11R237	BRK120R237	BRK121R237	BRK122R237	BRK123R237	BRK124R237	BRK125R237	BRK126R237	BRK127R237	BRK128R237	BRK129R237	BRK12R009	BRK12R237	BRK130R237	BRK131R237	BRK132R237	BRK133R237	BRK134R237	BRK135R237	BRK136R237	BRK137R237	BRK138R237	BRK139R237	BRK13R009	BRK13R237	BRK140R237	BRK141R237	BRK142R237	BRK143R237	BRK144R237	BRK14R009	BRK14R237	BRK15R009	BRK15R237	BRK16R009	BRK16R237	BRK17R009	BRK17R237	BRK18R009	BRK18R237	BRK19R009	BRK19R237	BRK20R009	BRK20R237	BRK21R009	BRK21R237	BRK22R009	BRK22R237	BRK23R009	BRK23R237	BRK24R009	BRK25R009	BRK25R237	BRK26R009	BRK26R237	BRK27R009	BRK27R237	BRK28R009	BRK28R237	BRK29R237	BRK30R009	BRK30R237	BRK31R009	BRK31R237	BRK32R009	BRK32R237	BRK33R009	BRK33R237	BRK34R009	BRK34R237	BRK35R009	BRK35R237	BRK36R009	BRK36R237	BRK37R009	BRK37R237	BRK38R237	BRK39R009	BRK39R237	BRK40R009	BRK40R237	BRK41R009	BRK41R237	BRK42R009	BRK42R237	BRK43R009	BRK43R237	BRK44R009	BRK44R237	BRK45R009	BRK45R237	BRK46R009	BRK46R237	BRK47R237	BRK48R009	BRK49R009	BRK49R237	BRK50R009	BRK50R237	BRK51R009	BRK51R237	BRK52R009	BRK52R237	BRK53R009	BRK53R237	BRK54R009	BRK54R237	BRK55R237	BRK56R009	BRK56R237	BRK57R237	BRK58R009	BRK58R237	BRK59R237	BRK60R237	BRK61R237	BRK62R237	BRK63R237	BRK64R237	BRK65R237	BRK66R237	BRK67R237	BRK68R237	BRK69R237	BRK70R237	BRK71R237	BRK73R237	BRK74R237	BRK75R237	BRK76R237	BRK77R237	BRK78R237	BRK79R237	BRK80R237	BRK81R237	BRK82R237	BRK83R237	BRK84R237	BRK85R237	BRK86R237	BRK87R237	BRK88R237	BRK89R237	BRK90R237	BRK91R237	BRK92R237	BRK93R237	BRK94R237	BRK95R237	BRK97R237	BRK98R237	BRK99R237
OTU_821	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_822	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__;s__uncultured_bacterium	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_823	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__uncultured_organism	19	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	25	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	22	0	0	3	0	0	0	2	0	1	0	1	0	1	0	4	0	29	0	0	1	0	0	0	1	0	0	0	1	0	4	0	2	0	20	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_824	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__uncultured_bacterium	4	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_825	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_826	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__metagenome	0	0	0	2	0	12	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	13	0	2	0	1	0	0	0	1	0	1	0	0	0	16	0	9	0	7	1	0	1	0	2	0	0	0	0	0	0	21	0	32	0	28	0	0	0	0	0	0	0	0	0	0	0	0	6	0	18	0	32	0	3	0	1	0	1	0	0	0	0	0	0	20	6	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_827	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__;s__uncultured_bacterium	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_828	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_hirae	0	6	3	1	16	0	4	0	1	0	34	0	47	0	57	0	20	11	5	6	4	2	1	0	2	3	5	1	29	2	0	0	3	25	1	3	2	0	2	34	1	2	2	4	7	1	12	1	0	8	1	15	1	21	10	18	35	3	3	10	7	20	0	4	11	2	1	21	0	0	8	0	5	0	14	0	37	0	28	0	18	0	1	0	1	0	22	0	4	0	0	13	0	32	0	28	1	40	27	0	52	0	35	0	44	0	37	0	1	0	1	0	36	1	5	24	1	2	0	5	0	6	0	0	0	0	0	23	0	22	0	63	6	0	0	22	0	2	0	10	1	3	0	24	0	32	8	0	4	0	0	56	5	1	5	11	66	30	21	30	3	34	85	36	8	5	35	11	28	50	21	6	50	24	23	1	49	32	13	8	5	13	49	21	7	2	20	7	4	3	2
OTU_829	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_830	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__uncultured_organism	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_831	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter	2	5603	156	11	120	4	4808	3	1457	2	14	3	58	2	32	2	266	206	12	114	44	6	26	28	28	40	1852	8	801	1038	24	27	68	40	55	23	24	18	38	25	14	22	252	31	1940	171	41	38	92	11	7	25	12	10	47	488	24	564	945	3292	626	1719	4	490	2624	114	8850	14	9	5	936	5	2929	6	411	11	24	18	32	6	812	0	676	10	5406	12	124	5	34	1	2	29	3	30	2	15	6	253	605	12	20	4	42	8	171	5	11	2	14	4	14	6	2299	6	2305	819	7	294	5	9239	5	26	1	34	1	13	4	482	3	158	4	26	22	12	5	18	8	946	3	346	0	16	2	16	3	22	7396	19087	785	27	1	25	86	84	38	27	18	21	22	33	1496	558	20	6691	36	4859	4444	104	133	67	13	6	24	15	619	4099	36	14	11	72	179	8	47	2100	4166	1367	535	29	6103	14793	157
OTU_832	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_833	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_freundii	0	180	53	0	6	0	98	0	43	0	1	0	2	0	1	0	11	47	0	24	6	0	8	5	10	28	47	0	30	26	0	1	3	0	1	2	1	1	3	0	0	2	6	1	41	6	3	1	2	1	0	3	2	0	5	18	6	101	25	62	10	28	0	84	61	41	287	0	1	0	31	0	95	0	21	0	0	0	1	0	20	0	17	0	132	0	1	0	4	0	0	0	0	1	0	1	0	3	22	0	2	0	2	0	7	0	1	0	0	0	1	0	41	0	53	14	0	3	0	216	0	1	0	3	0	0	0	12	0	3	0	2	0	0	0	2	0	18	0	13	0	2	0	0	0	2	148	1	17	0	0	0	2	3	1	0	0	0	1	5	39	11	0	222	3	140	128	20	2	0	0	1	0	0	27	157	5	1	0	1	6	0	2	28	93	27	13	2	111	278	44
OTU_834	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	22	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	23	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	21	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	34	0	0	3	0	0	0	5	0	1	0	0	0	0	0	0	0	21	0	0	2	1	0	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_835	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_hirae	0	46	2	0	162	0	14	0	1	0	443	0	354	0	365	0	173	1	1	2	1	3	1	0	6	0	3	0	208	2	1	3	1	3	3	3	2	2	4	446	1	3	1	0	3	2	1	2	1	0	0	252	5	175	43	166	224	21	23	87	19	195	0	6	59	3	4	250	1	0	109	0	29	0	110	0	398	0	246	0	208	0	16	0	3	0	234	0	4	0	0	113	0	361	0	315	0	472	273	0	522	0	265	0	374	0	401	0	6	0	7	0	344	0	30	169	0	25	0	1	0	10	0	7	0	4	0	175	0	288	0	531	4	0	0	202	0	11	0	22	0	8	0	295	0	509	5	0	5	7	0	442	4	7	27	13	566	231	307	149	1	304	643	374	8	10	76	93	360	404	164	66	406	236	182	7	407	309	111	3	4	167	532	244	10	7	12	9	2	1	0
OTU_836	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_bacterium	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_837	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus	0	0	0	1	0	9	1	33	0	46	0	60	0	21	0	15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	80	0	99	0	140	0	26	0	20	0	0	1	0	0	1	0	3	0	3	0	3	0	0	5	0	3	0	0	0	0	1	0	2	0	36	0	87	0	60	0	31	0	30	0	0	0	0	0	0	8	0	33	1	56	0	62	0	11	0	7	0	2	0	0	1	2	0	7	0	8	0	1	1	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_838	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_variicola	1	13	18	0	2	0	4	0	10	0	0	0	1	0	2	0	0	15	0	11	3	0	0	2	0	2	0	0	9	2	1	0	4	16	0	0	0	0	0	0	0	0	2	1	3	1	9	0	1	0	0	0	0	0	1	0	3	24	1	5	4	4	0	31	1	18	6	0	0	0	0	0	5	0	5	0	0	0	1	0	4	0	1	0	8	0	0	0	1	0	0	0	0	0	0	1	1	1	2	0	1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	0	1	0	3	0	0	0	1	0	1	0	2	0	1	0	0	1	0	0	3	1	5	0	1	0	0	0	0	0	0	7	0	5	0	0	0	3	0	0	4	0	0	0	2	5	0	0	6	3	17	9	11	2	0	0	0	0	0	4	0	6	1	0	0	0	0	2	0	2	1	1	0	3	5	28
OTU_839	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	15	0	0	1	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	29	0	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	30	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	24	0	0	1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_840	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	1	0	2	0	1	0	0	3	0	1	0	2	0	1	0	0	1	0	318	0	0	0	187	145	144	258	0	1	1	1	1	1	4	7	2	7	19	9	585	0	132	155	1	2	7	25	4	1	7	67	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	3	2	1	0	0	1	0	0	0	0	0	0	13	59	1	0	0	0	0	1	0	2	1	1	1	0	0	0	6	1	5	0	14	1	18	0	11	1	3	0	0	0	0	0	1	3	0	11	2	3	1	6	0	5	1	0	0	29	0	0	0	4	0	1	1	0	0	2	0	1	1	3	0	0	1	55	0	0	0	1	0	1	1	0	1	0	0	1	0	43	1	0	0	0	3	0	0	3	0	2	0	1	0	0	0	0	0	1	2	0	1	0	53	1	2	0
OTU_841	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	1	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_842	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_pyogenes	2	0	0	2	0	1	0	2	0	5	0	56	0	54	0	22	0	0	3	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	72	0	171	0	255	0	7	0	0	0	0	0	1	0	4	0	2	0	0	2	0	2	0	5	0	0	1	0	1	0	6	0	9	0	87	0	57	0	125	0	2	0	0	1	0	0	0	1	0	8	0	84	0	337	0	116	0	2	0	0	0	1	0	1	0	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_843	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__uncultured_bacterium	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_844	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	25	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	24	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_845	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0	150	9	0	398	0	31	0	12	0	950	0	856	0	787	0	467	6	4	2	0	4	13	4	6	5	5	0	438	6	5	10	7	10	3	3	6	0	5	945	2	5	11	9	10	7	5	10	9	4	0	647	7	468	90	344	588	49	34	214	59	435	0	26	125	12	16	556	0	0	230	0	99	0	252	0	901	0	653	0	402	0	41	0	13	0	572	0	24	0	0	315	0	832	0	646	0	1033	637	0	1200	0	533	0	870	0	949	0	21	0	15	0	892	0	69	323	0	63	0	17	0	62	0	11	0	14	0	434	0	636	0	1197	12	0	0	420	0	35	0	31	0	11	0	589	0	1023	22	0	22	24	0	921	18	20	44	36	1173	578	617	343	9	671	1281	721	17	35	261	241	853	905	335	139	976	605	332	23	1022	793	254	15	23	385	1300	605	32	10	50	12	11	3	8
OTU_846	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0	0	0	0	0	0	0	1	0	1	0	3	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	0	16	0	22	0	24	0	1	0	0	0	0	0	0	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_847	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_bacterium	4	0	0	0	0	0	0	35	0	64	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	1	0	1	0	1	0	4	0	0	0	0	0	0	0	6	0	4	1	0	0	0	1	0	4	0	0	0	0	0	0	3	0	11	0	1	0	1	0	0	0	5	0	0	0	0	0	0	21	0	24	0	1	0	0	0	0	0	6	0	0	0	1	0	9	0	7	0	4	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
