vOTU	Chem_1	Chem_10	Chem_11	Chem_12	Chem_13	Chem_14	Chem_15	Chem_16	Chem_17	Chem_18	Chem_19	Chem_2	Chem_20	Chem_21	Chem_22	Chem_23	Chem_24	Chem_25	Chem_26	Chem_27	Chem_28	Chem_29	Chem_3	Chem_30	Chem_31	Chem_32	Chem_33	Chem_34	Chem_35	Chem_36	Chem_37	Chem_38	Chem_39	Chem_4	Chem_40	Chem_41	Chem_42	Chem_43	Chem_44	Chem_45	Chem_46	Chem_47	Chem_48	Chem_49	Chem_5	Chem_50	Chem_51	Chem_52	Chem_53	Chem_54	Chem_55	Chem_56	Chem_57	Chem_58	Chem_59	Chem_6	Chem_60	Chem_61	Chem_62	Chem_63	Chem_7	Chem_8	Chem_9	P1	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P2	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P3	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P4	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P5	P50	P51	P52	P53	P54	P55	P56	P57	P58	P6	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P7	P70	P71	P8	P9
vOTU_1687	1395.06872	1030.259947	0	0	0	0	0	0	0	0	1531.094091	0	0	0	0	0	7164.805794	0	0	0	2568.089803	0	7187.110844	0	0	0	0	4576.725065	0	0	0	0	2966.272025	0	0	0	0	0	13972.12647	0	0	0	0	0	30400.56583	0	0	0	9543.266649	0	0	0	0	0	0	0	34287.27091	0	0	0	3000.216933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34054.5353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1695	1251.944303	2124.232997	0	4323.490817	10112.33869	5232.703441	1523.62671	0	0	0	2797.921089	0	0	8225.133576	29151.92877	0	6987.78893	0	0	0	2170.478886	0	3627.329089	6975.462428	0	0	61221.79641	18073.4471	6225.201752	0	0	0	2161.396847	27713.05433	0	4717.25347	16412.21988	4402.533327	928.548211	0	0	0	1666.955254	0	16411.61915	5302.92973	44866.53405	20213.87938	17132.16142	0	0	0	0	0	0	0	0	0	0	0	1102.29923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26351.52584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1704	2680.788195	3011.020518	0	30949.38922	7008.146441	0	0	0	0	0	5684.019164	0	0	44664.27601	6250.398562	0	0	0	0	0	5969.656055	0	55304.06602	42930.37355	0	0	3975.215611	0	0	0	0	0	4596.741413	4657.909545	0	29801.25001	7896.127044	5512.237021	0	0	0	0	4273.275019	0	725.2574495	41910.38413	5223.54991	0	0	0	0	0	37509.23256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122600.4022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1708	2434.755383	2286.257123	0	14070.92259	20992.16305	14153.47071	0	0	0	0	5850.478509	0	0	19398.4665	37347.77737	0	0	0	0	0	4371.650117	0	18566.79951	14369.26726	0	0	11478.36225	6329.259738	0	0	0	0	3012.131642	15154.37897	0	9739.714409	26086.91274	14995.8089	0	0	0	0	2596.770268	0	10458.14433	13448.81936	21994.8358	9167.98181	0	0	0	0	20612.33764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62275.10384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1712	2902.325307	3899.635922	0	0	0	0	0	0	0	0	8501.147724	0	0	11767.98919	0	0	0	0	0	0	4086.776791	0	10352.91147	0	0	0	0	0	0	0	0	0	4787.877536	0	0	8114.68126	0	0	0	0	0	0	4069.489646	0	0	6497.305888	0	0	0	0	0	0	58589.67791	0	0	0	2311.883277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89338.24858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1725	13192.97395	17720.03102	0	54558.24631	12886.96172	48218.55	42435.76824	1454.584049	0	0	34159.59884	0	0	73205.96012	17117.60023	0	7624.739179	0	0	0	34006.41254	0	56276.75573	62387.35716	0	0	10553.93662	22285.25387	26201.33387	0	0	0	17387.66675	13273.62072	0	32139.77647	15982.34699	94840.01295	25483.55019	0	0	0	19948.7909	0	20517.88474	38685.43302	9868.543829	10765.93693	5541.896051	0	0	0	0	0	20676.405	0	46923.64546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300883.8222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1734	0	0	0	0	0	0	0	0	0	0	11.29260564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1741	941.0799953	1315.335898	0	0	0	8303.374634	29181.99253	385783.6655	230503.9122	199814.3634	1467.708607	0	0	0	0	0	7200.248766	40953.02597	123429.1719	84174.26912	1501.149236	0	0	0	0	0	0	0	1895.612504	33364.53926	26921.43863	26596.67053	1074.452475	0	0	0	0	9046.690981	14634.11463	64800.4997	58537.8741	32423.59613	964.6968997	0	0	0	0	0	0	110407.8892	124890.4377	64269.98678	0	0	0	0	0	0	0	0	51903.867	64659.87687	38549.33412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20531.3432	61456.62669	24826.2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1762	1088.062435	970.0241645	0	36249.02456	4786.193048	0	0	0	0	0	3021.310374	0	0	31974.53743	4723.62154	0	0	0	0	0	2124.975915	0	49846.36878	30037.6991	0	0	0	0	0	0	0	0	1963.882658	6625.910612	0	24498.86473	6321.407757	5977.322739	0	0	0	0	2012.263596	0	2844.144916	26944.47274	4644.631365	0	0	0	0	0	27720.11614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76725.8244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1796	0	126.5705839	0	0	0	0	0	0	0	0	46.44913965	0	0	0	0	0	0	0	0	0	50.80656466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.53547387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.9853819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1798	1154.890242	1698.745917	0	0	0	0	0	0	0	0	2287.021539	0	0	7025.135143	0	0	0	0	0	0	3701.967402	0	10300.80219	10191.53322	0	0	0	0	0	0	0	0	2325.915975	0	0	5584.071119	0	0	0	0	0	0	1374.949888	0	0	6909.809598	0	0	0	0	0	0	0	0	0	0	17492.82373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45559.40649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1802	15122.71962	24168.11238	0	40812.49735	10277.6724	6029.836222	0	0	0	0	42097.56166	0	0	60020.49235	12023.44663	0	0	0	0	0	43633.29145	0	67422.16714	65817.52035	0	0	7246.849979	3851.078859	0	0	0	0	27236.69348	6317.926293	0	14452.13389	10463.11776	7121.840503	0	0	0	0	32082.7636	0	3644.429094	30242.81696	5938.147281	0	0	0	0	0	1334.257937	0	22852.68968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369357.6137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1827	1535.993222	1018.321527	0	0	0	0	0	0	0	0	2381.356575	0	0	4142.366891	0	0	0	0	0	0	1523.951288	0	0	0	0	0	0	0	0	0	0	0	1480.672292	0	0	0	0	0	0	0	0	0	1419.775216	0	0	0	0	0	0	0	0	0	23422.84975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28157.64931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1828	25343.75734	30628.22096	0	194564.7283	24285.93992	9057.116733	0	0	0	0	64436.55003	0	0	173425.7077	23890.91243	0	3949.061654	0	0	0	64428.75829	0	177724.1341	165531.8627	0	0	14304.23379	9200.812238	0	0	0	0	43572.169	22727.89532	0	93996.99218	25191.78292	14162.55156	0	0	0	0	42888.9863	0	6602.638045	134824.1645	16819.83966	7788.376473	3394.323619	0	0	0	95010.54249	0	12151.39833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10976.37399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643241.2814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1848	1773.975035	5324.316776	0	125123.9024	100671.3636	58520.65076	14435.6002	7546.738162	7130.738365	6042.212339	6125.262581	0	0	138591.553	133895.4941	0	38865.21737	10753.56595	8916.879267	6439.672725	6577.362224	0	149194.8875	256068.7656	0	0	182479.6246	69080.89226	14988.9962	1503.265862	3810.613394	4658.267855	7626.410523	142969.2816	0	77209.84339	117604.0989	73775.8165	5731.598801	3108.981133	5619.716094	0	4370.005041	0	64115.28796	140620.8019	169935.8091	75016.14625	26964.55783	0	24359.10321	20949.13274	0	0	0	6483.76505	0	0	0	0	3565.219479	5689.933513	1768.545434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50163.95718	15414.88549	5155.923645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1864	958.1824674	1842.99608	0	87512.23406	12693.51123	3796.958015	0	0	0	0	3624.607099	0	0	53409.68709	9137.562775	0	2597.221941	0	0	0	3783.862263	0	50391.50885	68122.96355	0	0	7967.351327	4787.225826	0	0	0	0	3515.100831	11276.7658	0	32062.29704	12331.60604	7981.273553	0	0	0	0	3704.779742	0	3704.828455	45580.39482	8553.682479	3775.521159	2520.599368	0	0	0	0	0	1469.422339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63696.85157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1876	0	737.5389476	0	18379.92772	1263.379856	0	0	0	0	0	1821.842612	0	0	14736.67485	3981.763964	0	0	0	0	0	1383.158386	0	7007.935758	12351.28944	0	0	2109.630038	0	0	0	0	0	351.4261212	2816.624957	0	4583.03324	2915.680794	1292.880862	0	0	0	0	385.6141538	0	1770.778712	6269.492968	2913.192752	0	0	0	0	0	7751.963128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11542.88863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1884	1216.576103	1871.380995	0	0	0	0	0	0	0	0	3229.669353	0	0	0	0	0	0	0	0	0	1880.176072	0	0	0	0	0	0	0	0	0	0	0	1481.507283	0	0	0	0	0	0	0	0	0	1328.180523	0	0	0	0	0	0	0	0	0	15536.12432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36017.37092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1885	7240.024269	13600.97365	0	39078.546	13126.19136	6926.983426	1360.660032	0	0	0	25501.60062	0	0	77451.38395	13248.24442	0	6134.239581	0	0	0	18512.81427	0	36245.01577	48787.81797	0	0	13960.80791	8117.466525	4215.145593	0	0	0	14342.15554	13560.3417	0	30410.45782	12160.86392	11815.04639	3421.145737	0	0	0	12954.67571	0	6091.388018	38547.747	12805.8498	5522.244973	3692.132452	0	0	0	0	0	19450.71017	0	15352.77784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177522.2608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1895	1031.16842	1716.719639	0	113488.6094	68374.10352	44221.74968	8191.300526	18711.39005	10715.22469	16692.67287	4688.243202	0	0	101299.4723	109944.6252	0	27349.45366	13441.48697	32111.80852	19607.97773	2720.24303	0	112712.8905	202680.9152	0	0	106139.6821	78743.51752	9626.697867	1610.118283	10465.19339	9120.667726	2609.986861	114942.0926	0	53744.49771	108526.2265	50606.72001	8220.892737	1734.856478	8124.543141	0	2542.76173	0	37164.93539	109483.142	126424.7039	58008.37273	15139.31625	3180.554239	7107.168889	7149.706271	0	0	0	0	0	0	0	0	5547.292143	8067.827858	5993.273944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28390.64393	26248.76404	19201.97421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1899	1830.586819	4209.37727	0	167906.1788	110495.9351	58423.61068	14644.79706	0	0	0	5073.960687	0	0	128180.5931	122123.7146	0	58906.25177	0	0	0	7157.370879	0	267514.0834	175899.6809	0	0	261310.4622	97658.0886	17732.68405	0	0	0	5364.164012	217829.9011	0	136207.243	172749.9318	109012.9443	11421.75825	0	0	0	5317.099159	0	100007.8786	123639.8057	171875.6133	98601.72199	65800.35159	0	0	0	0	0	0	12136.42326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69048.25077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1901	1048.368908	1340.242828	0	9630.787107	16507.27944	7964.616076	1111.404868	206.4164642	125.5721899	0	538.1154413	0	0	14978.93779	18649.54854	0	5331.375968	0	619.1653891	105.2425035	749.2436915	0	17194.92794	35172.40407	0	0	19046.28367	5284.068726	959.5306259	0	2568.725913	1054.686492	225.3378543	12558.01063	0	15555.36804	11354.16738	12361.43272	0	320.3500745	0	0	1208.611235	0	7949.910185	14007.31698	22779.50288	9616.342547	3146.132408	0	0	0	0	0	0	0	0	0	0	0	0	154.5402462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15779.77556	5019.850097	2281.93783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1910	212.431731	145.7547755	0	0	0	3060.799629	3438.971322	146603.3882	425543.7051	487804.5577	118.7309611	5898.234702	7788.898789	352.1419354	0	33323.57495	5374.449161	35102.5962	66453.74577	69857.46392	0	0	0	0	0	0	281.0570112	651.4159664	0	19653.99359	47871.42252	39422.15505	0	0	0	942.6406649	0	1598.42285	270.6833138	13275.67564	142511.8061	153214.3817	0	5737.70593	431.8586837	0	0	208.496602	1346.073394	13367.09637	29470.68611	31999.58054	319.7241609	0	0	0	0	0	0	0	61500.37348	303192.479	286824.1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91898.4051	797121.2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1921	155373.5134	157385.0759	0	346879.6354	61993.92749	26346.45569	10760.65868	0	0	0	121109.4304	0	0	275632.6449	47057.06528	0	12897.79501	0	0	0	103994.2003	0	547042.3534	436182.3639	0	0	29024.28221	15705.91464	0	0	0	0	66899.4913	167490.8838	0	248014.2486	64762.04592	16991.3691	0	0	0	0	66635.11992	0	35762.97191	184814.1238	63565.65622	14299.71458	4434.207178	0	0	0	0	0	0	0	639992.6434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936598.7666	0	88080.28209	19392.79718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1557543.99	0	895920.8093	0	0	37840.26771	0	0	0	0	0	0	0	0	0	0	0	0	2112344.766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83423.2286	0	0	0	0
vOTU_1925	3039.247346	2790.737857	0	10475.80982	20318.7694	3543.831313	1419.184402	0	0	0	4121.132872	0	0	11762.20179	32022.8096	0	2488.259299	0	110.4324762	52.50061674	3400.429027	0	9140.694486	13029.61224	0	0	48895.68859	12131.42793	2661.786382	0	0	0	2809.66026	35685.77617	0	4685.932459	20801.75774	4750.137141	0	0	0	0	2928.495261	0	6420.514046	15935.86712	38157.47996	8253.685576	5548.479792	0	0	0	0	0	0	0	0	0	0	0	477.7612801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58932.94879	286.8919724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1947	922.7128891	2130.408782	0	8584.964622	1608.404811	0	0	0	0	0	2795.074408	0	0	14005.8348	2319.92768	0	0	0	0	0	3762.974678	0	6503.798668	10987.15237	0	0	1697.014175	0	0	0	0	0	1536.142179	0	0	4480.083578	0	949.5319654	0	0	0	0	1456.586193	0	0	7553.264087	1185.602725	0	0	0	0	0	561.4702664	0	2125.441041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15583.10178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1948	3311.700694	5298.265647	0	25003.04146	4035.601025	2748.237656	0	0	0	0	8396.434175	0	0	25319.49918	4848.196182	0	0	0	0	0	10344.32729	0	25370.23207	19916.71602	0	0	3844.638372	1127.232183	0	0	0	0	6661.639147	4448.868139	0	9439.050945	7372.595878	5042.673063	0	0	0	0	5568.728628	0	2438.51471	17834.14875	3892.583622	1918.777406	0	0	0	0	5290.525524	0	1994.220763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87890.42642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1981	3848.011203	4879.101701	0	20786.491	3693.307139	0	0	0	0	0	7529.828464	0	0	22942.95268	4894.049141	0	0	0	0	0	7327.841866	0	18693.21194	13571.05108	0	0	0	0	0	0	0	0	6829.951901	5039.075269	0	8374.481228	0	3006.693903	0	0	0	0	6525.887977	0	0	11454.61106	0	0	0	0	0	0	36758.23824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108173.3847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1989	971.4560323	1179.688604	0	13774.41831	1105.632431	0	0	0	0	0	4083.979249	0	0	12949.04594	665.1857654	0	0	0	0	0	2931.61261	0	9875.843549	11869.57216	0	0	727.5398556	476.8939491	0	0	0	0	2010.350635	656.4113074	0	4778.484357	1617.047351	2106.796202	0	0	0	0	2020.02624	0	429.5197639	8884.209641	1430.231141	99.66081151	0	0	0	0	0	0	2456.071459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35466.20691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2000	1919.782662	4483.700226	0	0	0	0	0	0	0	0	4958.984492	0	0	4254.647098	0	0	0	0	0	0	4377.374841	0	0	0	0	0	0	0	0	0	0	0	3637.543523	0	0	0	0	0	0	0	0	0	3875.938358	0	0	0	0	0	0	0	0	0	29062.36408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48543.40588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2008	0	0	0	377.5198839	0	0	0	0	22.12291596	0	0	0	0	234.9433036	0	0	0	0	0	0	0	0	1475.620071	960.810176	0	0	49.21995858	0	68.99226755	0	0	0	0	0	0	415.8343553	0	0	0	0	0	0	0	0	0	584.113467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1256.548996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2015	1606.652539	2355.05222	0	8367.43107	0	7131.567933	0	0	0	0	2885.413499	0	0	8286.429055	0	0	6921.554275	0	0	0	3298.839699	0	13845.41111	8497.66833	0	0	0	10046.46494	4959.466015	0	0	0	1913.395218	0	0	5467.726991	0	28131.62011	0	0	0	0	2425.017521	0	67147.24475	8927.629847	0	20686.94334	33910.18055	0	0	0	17429.30071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45667.50598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2060	1051.905411	1610.505557	0	8779.57321	2246.012955	510.3090148	0	0	0	0	3123.449955	0	0	9830.495879	1875.601403	0	508.1675451	0	0	0	3594.435313	0	10196.70376	10057.06144	0	0	1165.166579	655.3670999	0	0	0	0	2104.286727	1139.326664	0	2852.409554	1557.778743	920.6776985	0	0	0	0	1930.667537	0	158.82999	4689.238044	741.4350459	505.3232541	296.9390396	0	0	0	0	0	3429.601523	0	18525.75679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111680.5907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2072	1957.962274	2710.21596	0	0	0	0	0	0	0	0	4218.800517	0	0	4680.892614	0	0	0	0	0	0	4088.799309	0	5294.890952	6117.139069	0	0	0	0	0	0	0	0	2731.814185	0	0	0	0	0	0	0	0	0	2403.55236	0	0	0	0	0	0	0	0	0	2639.189835	0	2521.406551	0	20854.01869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49961.87842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2078	2420.999495	8367.538197	0	0	0	0	0	0	0	0	3842.075102	0	0	3467.659208	0	0	0	0	0	0	8668.020371	0	6150.982458	5341.058077	0	0	0	0	0	0	0	0	4915.991824	0	0	0	0	0	0	0	0	0	6339.825472	0	0	0	0	0	0	0	0	0	0	0	10183.67764	0	2086.587927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107672.1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2086	303.0549173	374.6012512	0	39271.72472	14428.10769	6271.828447	0	0	0	0	451.4040172	0	0	17774.20836	12435.60729	0	2632.1463	0	0	0	542.0269741	0	10501.50968	47003.86985	0	0	6186.961932	3949.240305	0	0	0	0	743.2548612	12667.53954	0	24585.31488	20433.49629	7580.384323	0	0	0	0	543.8337495	0	5024.727537	21872.70061	12313.09059	6444.969534	2746.197938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9688.108437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
